code_commune,nom_commune,code_departement,latitude,longitude,commune_prix_m2,commune_volume,commune_prix_m2_maison,commune_volume_maison,commune_prix_m2_appart,commune_volume_appart,dept_prix_m2,dept_prix_m2_maison,dept_prix_m2_appart,commune_prix_m2_2020,commune_prix_m2_2024,evolution_5ans_pct,commune_prix_m2_2023,evolution_1an_pct,population_2023,evolution_pop_5_ans,evolution_pop_10_ans,revenu_median,taux_pauvrete,nb_equipements_total,equipements_par_1000_habitants,nb_equipements_dom_C,nb_equipements_dom_D,nb_equipements_dom_B,taux_cambriolages,taux_vols_total,taux_violences_total,distance_gare_km,gare_moins_5km,gare_moins_10km,score_immobilier,score_dynamisme,score_revenus,score_equipements,score_securite,score_transport,score_attractivite
70023,Anjeux,70,47.8797785,6.208399999999999,951.950881362646,18,936.9059557219716,18.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,4008.974358974359,449.49494949494954,-88.8,645.0617283950618,-30.3,148.0,0.0206896551724137,0.0349650349650349,22920.0,,20.0,135.13513513513513,0.0,0.0,0.0,0.0,0.0,1.9236119,10.3,0.0,0.0,63.4,62.1,58.5,50.0,95.8,39.8,61.0
70024,Apremont,70,47.393994,5.539467,1208.2185717096202,31,1131.6033567445122,27.0,1636.4661002254204,4.0,1320.5882352941176,1287.489398884634,1431.5068493150684,1045.0,1545.2564102564102,47.9,463.5531135531136,233.4,437.0,-0.0353200883002207,-0.0561555075593952,22630.0,,56.0,128.14645308924486,3.0,3.0,6.0,3.744517,7.2588579,7.4027927,25.4,0.0,0.0,86.4,24.8,43.5,45.1,24.0,6.4,45.1
70025,Arbecey,70,47.739553,5.927898,857.3529411764705,27,845.5319281730835,27.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,600.0,912.9710144927537,52.2,691.8333333333334,32.0,228.0,-0.0916334661354581,-0.0988142292490118,20580.0,,24.0,105.26315789473684,0.0,0.0,0.0,3.744517,5.8836967,3.3319325,21.6,0.0,0.0,96.3,6.8,14.9,27.8,55.3,10.3,39.1
70026,Arc-lès-Gray,70,47.458559,5.582567,1147.181814866179,198,1065.025580943046,136.0,1927.5971908065844,62.0,1320.5882352941176,1287.489398884634,1431.5068493150684,1000.0,1284.9462365591398,28.5,1428.571428571429,-10.1,2393.0,-0.0560157790927021,-0.0488871224165341,20420.0,17.0,428.0,178.8549937317175,3.0,69.0,66.0,3.5536603,12.605583800000002,6.5781732,32.7,0.0,0.0,83.2,15.7,13.3,73.8,11.8,2.9,39.1
70027,Argillières,70,47.665512,5.636373,1085.3904986941923,7,1062.8231102331808,7.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,473.38998211091234,366.6666666666667,-22.5,,,72.0,-0.0136986301369863,-0.0769230769230769,,,20.0,277.77777777777777,0.0,0.0,3.0,3.744517,3.0282395,0.0,21.5,0.0,0.0,61.3,38.1,50.0,92.9,83.3,10.5,56.3
70028,Aroz,70,47.612173,6.0030920000000005,1324.4180804953558,4,1298.2874201720795,4.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,,1338.78,,1714.2857142857142,-21.9,144.0,-0.0068965517241379,-0.1055900621118012,22850.0,,12.0,83.33333333333333,0.0,0.0,0.0,0.0,4.3861453,3.3319325,11.3,0.0,0.0,,42.8,57.6,13.6,80.1,35.5,
70029,Arpenans,70,47.615194,6.404887,1124.7210953346855,9,1104.0343225787583,9.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,1879.9378881987577,680.7142857142857,-63.8,,,245.0,0.012396694214876,0.0,21720.0,,28.0,114.28571428571428,3.0,3.0,0.0,0.0,3.0109841,7.4027927,10.0,0.0,0.0,60.4,56.4,29.7,34.4,69.4,41.1,48.5
70030,Arsans,70,47.365726,5.629048,1391.4659725318543,2,1302.17217352331,1.0,1487.2679343907714,1.0,1320.5882352941176,1287.489398884634,1431.5068493150684,,,,1923.049001814882,,42.0,-0.125,-0.16,,,8.0,190.47619047619045,0.0,0.0,0.0,0.0,0.0,0.0,24.1,0.0,0.0,,3.2,50.0,78.1,98.6,7.6,
70031,Athesans-Étroitefontaine,70,47.597810499999994,6.507046,1471.854989460287,70,1466.0140183292017,70.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,450.0,1571.2008895478132,249.2,1106.3106796116504,42.0,631.0,-0.0277349768875192,-0.0651851851851851,21080.0,,112.0,177.4960380348653,3.0,24.0,9.0,3.744517,6.0392236,7.4027927,9.5,0.0,1.0,80.7,29.0,20.6,73.3,30.1,43.5,48.4
70032,Attricourt,70,47.48161,5.388667,1352.8045313292043,2,1323.599675673778,2.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,,,,1594.4267515923566,,47.0,0.0681818181818181,0.2702702702702703,,,4.0,85.1063829787234,0.0,0.0,0.0,0.0,0.0,0.0,19.5,0.0,0.0,,84.1,50.0,14.5,98.6,13.4,
70035,Augicourt,70,47.773591,5.896811,1138.41628959276,11,1119.3208070488274,11.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,,473.65861837692825,,1034.4827586206898,-54.2,175.0,-0.0168539325842696,0.1217948717948717,19970.0,,20.0,114.28571428571428,0.0,0.0,3.0,3.744517,3.0109841,7.4027927,25.9,0.0,0.0,,36.1,9.3,34.4,48.2,6.0,
70036,Aulx-lès-Cromary,70,47.373977,6.109981,1691.1902144035182,25,1637.347577023045,19.0,1593.148264797606,6.0,1320.5882352941176,1287.489398884634,1431.5068493150684,2369.7841726618703,2086.6666666666665,-11.9,2140.845070422535,-2.5,160.0,-0.0184049079754601,0.0958904109589041,23840.0,,12.0,75.0,0.0,0.0,0.0,3.744517,1.6530783,3.3319325,10.2,0.0,0.0,39.0,35.0,70.4,9.8,76.3,40.3,44.0
70037,Autet,70,47.5408125,5.695246,1169.1158114505774,38,1118.4862704847815,33.0,1603.1755915317558,5.0,1320.5882352941176,1287.489398884634,1431.5068493150684,1154.3624161073826,1041.6666666666667,-9.8,1598.312925170068,-34.8,269.0,0.0346153846153846,-0.0494699646643109,23040.0,,56.0,208.17843866171003,0.0,3.0,6.0,3.744517,4.6640624,7.4027927,32.4,0.0,0.0,63.7,70.1,60.2,82.9,37.8,3.0,58.5
70038,Authoison,70,47.489063,6.147771,1401.1973370429253,33,1420.9622950743071,29.0,1338.9089161259312,4.0,1320.5882352941176,1287.489398884634,1431.5068493150684,646.5277777777778,1875.0,190.0,1697.3684210526317,10.5,314.0,-0.0094637223974763,-0.0031746031746031,25180.0,,44.0,140.12738853503186,3.0,3.0,0.0,3.744517,1.6530783,4.0708602,14.3,0.0,0.0,83.7,41.0,83.2,53.3,73.5,25.1,63.6
70039,Autoreille,70,47.369029,5.811575,1429.8332284084204,37,1415.7991328036223,33.0,1483.3533605703756,4.0,1320.5882352941176,1287.489398884634,1431.5068493150684,941.8604651162792,1245.4545454545455,32.2,1244.5652173913045,0.1,394.0,0.1420289855072463,0.2587859424920127,23280.0,,64.0,162.43654822335023,0.0,9.0,6.0,0.0,3.0109841,0.0,12.8,0.0,0.0,75.0,95.7,63.4,66.5,93.4,29.9,72.9
70040,Autrey-lès-Cerre,70,47.609236,6.346493,1238.215480079643,19,1252.5231621845455,18.0,1396.1801130933418,1.0,1320.5882352941176,1287.489398884634,1431.5068493150684,655.868888481963,1285.3562477622627,96.0,1104.1666666666667,16.4,240.0,0.0169491525423728,0.0526315789473684,21240.0,,16.0,66.66666666666667,0.0,0.0,0.0,3.744517,0.0,3.3319325,13.7,0.0,0.0,89.3,59.6,22.8,6.8,82.4,26.9,50.8
70041,Autrey-lès-Gray,70,47.484900499999995,5.492088,1123.25618772099,30,1112.2232422511622,30.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,822.172619047619,1207.0063694267515,46.8,976.9173492181683,23.6,398.0,0.0613333333333333,-0.0292682926829268,24520.0,,88.0,221.10552763819095,3.0,12.0,3.0,3.744517,3.0282395,7.4027927,27.2,0.0,0.0,88.5,81.8,77.4,85.6,48.0,5.2,72.1
70042,Autrey-le-Vay,70,47.539052999999996,6.4014240000000004,1398.8488601182098,12,1380.460617668497,12.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,1545.4545454545455,,,676.0416666666666,,93.0,-0.0412371134020618,0.1772151898734177,,,8.0,86.0215053763441,0.0,0.0,0.0,0.0,0.0,0.0,16.9,0.0,0.0,,21.8,50.0,14.9,98.6,18.2,
70043,Auvet-et-la-Chapelotte,70,47.5087055,5.5172415,1127.1748321970297,20,1112.9896165929654,20.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,1012.8745837957824,785.7142857142857,-22.4,2166.6666666666665,-63.7,237.0,0.0,-0.0365853658536585,21750.0,,32.0,135.0210970464135,0.0,0.0,0.0,0.0,6.0392236,5.4791808,29.1,0.0,0.0,60.3,47.7,30.2,49.9,63.7,4.2,44.9
70044,Auxon,70,47.683031,6.165503,1467.5028750922604,31,1456.709776263081,31.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,897.9054779806661,1655.1724137931035,84.3,2141.966966966967,-22.7,398.0,-0.038647342995169,-0.0722610722610722,24260.0,,48.0,120.60301507537687,3.0,3.0,3.0,3.744517,6.0392236,2.1472483,7.4,0.0,1.0,80.9,23.1,75.0,39.2,61.7,55.0,57.4
70045,Avrigney-Virey,70,47.335515,5.777615,1627.708978328173,31,1584.8176424587978,27.0,1668.5229512136505,4.0,1320.5882352941176,1287.489398884634,1431.5068493150684,2012.75,2425.3424657534247,20.5,1919.7761194029852,26.3,428.0,0.0313253012048192,0.0094339622641509,24180.0,,32.0,74.76635514018692,0.0,6.0,3.0,3.744517,5.6057796,2.1472483,13.8,0.0,0.0,62.1,68.2,74.2,9.7,63.8,26.6,54.5
70046,Les Aynans,70,47.621037,6.453646,1284.04053929264,27,1272.6436894169026,25.0,1327.8001611603545,2.0,1320.5882352941176,1287.489398884634,1431.5068493150684,1167.883211678832,1263.7362637362637,8.2,1346.1538461538462,-6.1,356.0,-0.0055865921787709,0.0259365994236311,20700.0,,36.0,101.12359550561796,0.0,0.0,0.0,0.0,6.0392236,7.4027927,7.5,0.0,1.0,69.2,43.7,16.1,24.8,52.4,54.4,43.7
70047,Baignes,70,47.586615,6.0519985,1487.1426975348543,12,1468.7544550851412,12.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,,,,1492.957746478873,,99.0,-0.0660377358490566,0.2375,23810.0,,12.0,121.21212121212122,0.0,0.0,0.0,3.744517,4.3861453,4.0708602,8.3,0.0,1.0,,12.4,70.1,39.7,60.1,49.8,
70048,Bard-lès-Pesmes,70,47.272244,5.6323185,1266.1199429505687,4,1239.9892826272924,4.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,,,,,,136.0,-0.0422535211267605,0.0303030303030303,23130.0,,16.0,117.6470588235294,0.0,0.0,0.0,3.744517,1.2196343,7.4027927,13.7,0.0,0.0,,21.3,61.5,37.0,59.1,26.9,
70049,Barges,70,47.862343,5.845934,1204.3570087609512,9,1183.670236005024,9.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,,692.3076923076923,,1010.6382978723404,-31.5,68.0,-0.2842105263157894,-0.2093023255813953,,,8.0,117.6470588235294,0.0,0.0,0.0,0.0,2.8727126,1.9236119,26.1,0.0,0.0,,0.1,50.0,37.0,89.0,5.9,
70050,La Barre,70,47.402963,6.179549,1696.582658107966,11,1691.966044745567,10.0,1452.3317888799354,1.0,1320.5882352941176,1287.489398884634,1431.5068493150684,,1104.3478260869565,,2209.3023255813955,-50.0,95.0,-0.0404040404040404,-0.1121495327102803,,,20.0,210.52631578947367,0.0,0.0,0.0,0.0,0.0,3.3319325,12.2,0.0,0.0,,22.2,50.0,83.5,92.5,31.9,
70051,La Basse-Vaivre,70,47.949513499999995,6.055536,1068.7562226963323,10,1048.8969208506421,10.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,514.5833333333333,652.8497409326425,26.9,,,49.0,0.3611111111111111,0.0888888888888888,,,4.0,81.63265306122449,0.0,0.0,0.0,3.744517,4.6640624,3.3319325,18.2,0.0,0.0,84.5,99.7,50.0,12.8,62.8,15.6,60.8
70052,Bassigney,70,47.816484,6.181427,1112.8924931893855,7,1090.325104728374,7.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,722.4047619047619,,,,,123.0,0.0081967213114754,-0.0820895522388059,20390.0,,16.0,130.08130081300814,0.0,0.0,0.0,0.0,4.6640624,3.3319325,14.3,0.0,0.0,,53.5,12.9,46.5,79.2,25.1,
70053,Les Bâties,70,47.505776,5.8944585,1154.3387292901657,10,1134.4794274444755,10.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,,,,871.9444444444445,,75.0,-0.0384615384615384,-0.0384615384615384,,,4.0,53.333333333333336,0.0,0.0,0.0,0.0,0.0,1.9236119,22.4,0.0,0.0,,23.2,50.0,3.4,95.8,9.3,
70054,Battrans,70,47.430767,5.638814,1343.9318885448915,10,1324.0725866992016,10.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,,1928.571428571429,,727.2727272727273,165.2,196.0,-0.1833333333333333,-0.1131221719457013,23440.0,,24.0,122.44897959183672,0.0,0.0,0.0,3.744517,1.6530783,2.1472483,27.5,0.0,0.0,,0.9,65.6,40.7,80.9,5.0,
70055,Baudoncourt,70,47.7776095,6.344545,1221.5317859131635,44,1214.0064515635502,42.0,1428.8110499625861,2.0,1320.5882352941176,1287.489398884634,1431.5068493150684,777.3333333333333,1214.2857142857142,56.2,1396.424411833217,-13.0,482.0,-0.065891472868217,-0.122040072859745,20360.0,,56.0,116.18257261410788,3.0,6.0,0.0,3.744517,6.0392236,7.4027927,4.6,1.0,1.0,89.8,12.5,12.7,35.9,30.1,73.1,43.2
70056,Baulay,70,47.786522000000005,6.0081525,957.7518349111797,30,946.7188894413518,30.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,657.0395327942498,1043.3035714285716,58.8,1176.125,-11.3,322.0,0.0592105263157894,-0.0030959752321981,19530.0,,28.0,86.95652173913044,0.0,0.0,0.0,3.744517,3.0109841,5.2555444,21.7,0.0,0.0,95.5,81.2,6.5,15.5,61.1,10.2,50.9
70057,Bay,70,47.288198,5.717721,1442.5770308123247,13,1424.8455113072446,13.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,,1583.3333333333333,,802.4691358024692,97.3,161.0,0.1103448275862069,0.2677165354330709,21240.0,,20.0,124.22360248447204,0.0,0.0,0.0,3.744517,3.0109841,4.0708602,13.5,0.0,0.0,,92.7,22.8,42.1,67.4,27.5,
70058,Beaujeu-Saint-Vallier-Pierrejux-et-Quitteur,70,47.504985,5.675811,1180.400314193287,64,1156.4263927128336,58.0,1537.706357569371,6.0,1320.5882352941176,1287.489398884634,1431.5068493150684,891.71974522293,1175.0,31.8,1083.6293007769145,8.4,921.0,-0.0170757737459978,-0.0264270613107822,21790.0,,108.0,117.26384364820846,3.0,18.0,6.0,3.744517,6.0392236,3.3319325,30.4,0.0,0.0,83.4,35.9,30.8,36.7,54.2,3.6,45.5
70059,Beaumotte-Aubertans,70,47.4199605,6.1745944999999995,1613.3900928792568,23,1602.2194132361685,22.0,1379.5376712328766,1.0,1320.5882352941176,1287.489398884634,1431.5068493150684,1764.4444444444443,2024.1114982578397,14.7,1836.0627177700349,10.2,475.0,0.0084925690021231,0.0746606334841629,22250.0,,64.0,134.73684210526315,0.0,6.0,0.0,3.744517,5.6057796,5.4791808,14.2,0.0,0.0,59.7,53.8,37.9,49.7,43.7,25.4,47.6
70060,Beaumotte-lès-Pin,70,47.316936,5.832144,1285.2941176470588,15,1268.744699442317,15.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,,837.5,,583.3333333333334,43.6,281.0,-0.0664451827242525,-0.0343642611683848,24110.0,,32.0,113.87900355871884,0.0,0.0,0.0,0.0,4.6640624,3.3319325,9.4,0.0,1.0,,12.3,73.5,34.1,79.2,44.0,
70061,Belfahy,70,47.782775,6.7354625,1493.7042764527448,28,1482.1581707285065,28.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,1257.6363636363635,1524.1666666666667,21.2,1480.4096638655462,3.0,83.0,0.0,0.050632911392405,,,16.0,192.7710843373494,0.0,0.0,0.0,3.744517,0.0,3.3319325,9.2,0.0,1.0,68.2,47.7,50.0,78.9,82.4,45.0,61.2
70062,Belmont,70,47.7809495,6.503911,1310.3857280617165,10,1290.5264262160263,10.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,1591.304347826087,,,1061.3636363636365,,140.0,0.0071942446043165,0.1475409836065573,23040.0,,20.0,142.85714285714286,0.0,3.0,0.0,3.744517,0.0,1.9236119,10.5,0.0,0.0,,52.9,60.2,55.1,86.8,39.0,
70063,Belonchamp,70,47.766018,6.6097245000000004,1285.58106169297,26,1273.886455192315,24.0,1393.3817412376409,2.0,1320.5882352941176,1287.489398884634,1431.5068493150684,1863.636363636364,1665.6934306569342,-10.6,806.4516129032259,106.5,207.0,0.0,-0.0675675675675675,22020.0,,32.0,154.58937198067633,0.0,0.0,3.0,3.744517,4.6640624,3.3319325,7.5,0.0,1.0,55.7,47.7,34.3,62.3,62.8,54.4,51.4
70064,Belverne,70,47.632805,6.651695,1543.6686124831613,12,1525.2803700334482,12.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,1698.473282442748,1946.564885496184,14.6,1167.816091954023,66.7,134.0,-0.0884353741496598,-0.056338028169014,24360.0,,12.0,89.55223880597015,0.0,0.0,0.0,0.0,1.2196343,3.3319325,7.7,0.0,1.0,62.7,7.3,76.0,17.0,89.7,53.3,49.2
70065,Besnans,70,47.450079,6.258704,1231.011864973262,7,1208.4444765122505,7.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,1039.0625,1785.7142857142858,71.9,576.9230769230769,209.5,75.0,-0.0384615384615384,-0.0259740259740259,,,8.0,106.66666666666669,0.0,0.0,0.0,0.0,1.6530783,5.2555444,13.1,0.0,0.0,89.5,23.2,50.0,28.9,82.8,28.8,52.5
70066,Betaucourt,70,47.862715,5.9195235,968.6154684275052,16,952.5999024229164,16.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,472.1538461538461,725.9887005649717,53.8,1177.388888888889,-38.3,181.0,0.0342857142857142,0.1602564102564102,20180.0,,20.0,110.49723756906076,0.0,0.0,0.0,0.0,4.2306184,0.0,27.9,0.0,0.0,95.4,69.9,11.1,31.6,90.6,4.7,54.3
70067,Betoncourt-lès-Brotte,70,47.741372,6.3417665,1365.3617308992561,14,1348.2416431012475,14.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,1232.283464566929,974.025974025974,-21.0,1681.9506665947001,-42.1,113.0,-0.1031746031746031,-0.0258620689655172,20400.0,,12.0,106.19469026548671,0.0,0.0,0.0,0.0,0.0,3.3319325,8.5,0.0,1.0,52.9,5.2,13.1,28.5,92.5,48.7,35.3
70069,Betoncourt-Saint-Pancras,70,47.919211,6.173112,1343.4183184143221,1,1312.3881592804314,1.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,,,,,,40.0,-0.1666666666666666,-0.2307692307692307,,,12.0,300.0,0.0,0.0,3.0,0.0,3.0109841,0.0,11.4,0.0,0.0,,1.3,50.0,94.3,93.4,35.1,
70070,Betoncourt-sur-Mance,70,47.831172499999994,5.755584499999999,945.5477909216632,12,943.512272517665,11.0,1432.0376712328766,1.0,1320.5882352941176,1287.489398884634,1431.5068493150684,389.2215568862275,357.89473684210526,-8.0,479.0419161676647,-25.3,25.0,-0.1379310344827586,-0.375,,,8.0,320.0,0.0,0.0,0.0,3.744517,3.0109841,0.0,23.3,0.0,0.0,68.7,2.4,50.0,95.3,83.4,8.3,51.1
70071,Beulotte-Saint-Laurent,70,47.866663,6.6793245,2401.6806722689075,20,2387.495456664843,20.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,1250.0,1775.0,42.0,,,62.0,0.087719298245614,-0.1621621621621621,,,12.0,193.54838709677415,0.0,0.0,3.0,3.744517,3.0109841,0.0,17.8,0.0,0.0,44.0,89.1,50.0,79.1,83.4,16.4,60.7
70072,Beveuge,70,47.559635,6.483841,1104.6578264333255,6,1081.0158004265516,6.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,350.0,596.3302752293578,70.4,,,87.0,0.0481927710843373,0.1012658227848101,,,16.0,183.90804597701148,0.0,0.0,0.0,3.744517,0.0,5.2555444,13.7,0.0,0.0,93.0,76.7,50.0,75.8,75.2,26.9,70.2
70074,Blondefontaine,70,47.878196,5.868224,911.069840307257,21,897.278658469972,21.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,986.8852459016392,478.2674418604651,-51.5,570.8333333333334,-16.2,238.0,-0.0739299610894941,-0.1152416356877323,20900.0,,36.0,151.26050420168067,0.0,0.0,3.0,0.0,4.2306184,2.1472483,24.9,0.0,0.0,63.8,10.3,18.4,60.4,84.4,6.8,39.9
70075,Bonboillon,70,47.3384875,5.703196999999999,1450.3826066195122,12,1431.9943641697992,12.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,1641.917808219178,366.6666666666667,-77.7,2409.090909090909,-84.8,195.0,-0.0201005025125628,-0.0151515151515151,25030.0,,20.0,102.56410256410255,0.0,0.0,0.0,3.744517,7.2588579,5.4791808,19.0,0.0,0.0,49.6,33.8,82.0,25.8,34.1,14.1,44.2
70076,Bonnevent-Velloreille,70,47.3903,5.934456,1516.853079259873,21,1503.0618974225881,21.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,1619.5140689522714,1744.186046511628,7.7,1467.0542635658915,18.9,425.0,0.1303191489361702,0.2426900584795321,23060.0,,24.0,56.47058823529412,0.0,3.0,0.0,0.0,4.6640624,3.3319325,9.2,0.0,1.0,59.9,94.8,60.5,4.0,79.2,45.0,59.1
70077,Borey,70,47.591732,6.357843,1267.8028107794842,13,1250.0712912744036,13.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,428.57142857142856,1357.142857142857,216.7,1062.5,27.7,223.0,-0.0132743362831858,-0.0550847457627118,21110.0,,40.0,179.37219730941703,0.0,0.0,3.0,0.0,4.2306184,7.4027927,14.3,0.0,0.0,88.4,38.4,21.0,74.1,63.3,25.1,53.9
70078,Bougey,70,47.782242,5.861271,1206.691176470588,5,1181.8670491634755,5.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,,,,,,103.0,0.1195652173913043,0.0842105263157894,,,12.0,116.50485436893204,0.0,0.0,0.0,0.0,0.0,3.3319325,28.5,0.0,0.0,,93.8,50.0,36.1,92.5,4.5,
70079,Bougnon,70,47.692067,6.107882,1402.0497136907861,45,1392.553330959636,43.0,1458.6214599315792,2.0,1320.5882352941176,1287.489398884634,1431.5068493150684,1015.625,1429.203539823009,40.7,1551.9138755980862,-7.9,495.0,-0.0747663551401869,-0.0499040307101727,23630.0,,60.0,121.21212121212122,3.0,0.0,6.0,3.744517,7.2588579,5.4791808,9.0,0.0,1.0,78.4,10.0,67.9,39.7,34.1,46.1,49.2
70080,Bouhans-et-Feurg,70,47.4778125,5.508188499999999,1450.044324894088,38,1371.5932628968271,32.0,1514.7085153901487,6.0,1320.5882352941176,1287.489398884634,1431.5068493150684,1516.8539325842696,1593.971631205674,5.1,835.1874428527888,90.9,242.0,0.0168067226890756,-0.1418439716312056,25110.0,,28.0,115.70247933884298,0.0,0.0,0.0,0.0,3.0109841,3.3319325,28.4,0.0,0.0,61.3,59.5,82.6,35.5,84.5,4.5,58.0
70081,Bouhans-lès-Lure,70,47.695832,6.423015,1408.4612105711851,31,1436.9282041652161,29.0,1389.7911113865987,2.0,1320.5882352941176,1287.489398884634,1431.5068493150684,684.2567567567568,,,2294.5205479452056,,267.0,-0.1682242990654205,-0.1884498480243161,20430.0,,32.0,119.8501872659176,3.0,0.0,0.0,3.744517,4.6640624,5.2555444,5.4,0.0,1.0,,1.3,13.4,38.6,51.1,67.4,
70082,Bouhans-lès-Montbozon,70,47.482747,6.2868325,1341.564869051875,8,1319.9786713935162,8.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,1346.1538461538462,411.7647058823529,-69.4,2493.055555555556,-83.5,124.0,-0.088235294117647,0.0,23220.0,,12.0,96.77419354838707,0.0,0.0,0.0,0.0,0.0,2.1472483,15.3,0.0,0.0,53.8,7.4,62.7,21.7,95.4,22.2,42.5
70083,Bouligney,70,47.8952795,6.2427875,1156.057467011962,38,1146.6898718017308,38.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,618.75,1200.0,93.9,1104.7619047619048,8.6,401.0,-0.0123152709359605,-0.0630841121495327,21020.0,,64.0,159.60099750623442,3.0,3.0,9.0,3.744517,6.0392236,7.4027927,7.3,0.0,1.0,91.6,39.0,19.8,65.0,30.1,55.6,53.0
70084,Boulot,70,47.34676,5.956374,1857.5506812894648,44,1849.135722880274,44.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,2466.279069767442,2151.376146788991,-12.8,1304.1666666666667,65.0,645.0,-0.0458579881656804,-0.001547987616099,25260.0,,68.0,105.42635658914728,0.0,6.0,3.0,3.744517,7.2588579,7.4027927,4.2,1.0,1.0,31.9,19.7,83.8,28.0,24.0,75.8,42.9
